Date,Close,High,Low,Open,Volume
2023-09-05,6.034999847412109,6.329999923706055,6.010000228881836,6.28000020980835,88900
2023-09-06,5.880000114440918,6.059999942779541,5.735000133514404,6.059999942779541,123200
2023-09-07,5.489999771118164,5.920000076293945,5.46999979019165,5.869999885559082,152000
2023-09-08,5.53000020980835,5.789999961853027,5.309999942779541,5.519999980926514,214200
2023-09-11,6.139999866485596,6.159999847412109,5.554999828338623,5.590000152587891,94500
2023-09-12,6.0,6.179999828338623,5.659999847412109,6.150000095367432,123900
2023-09-13,5.900000095367432,6.059999942779541,5.809999942779541,6.010000228881836,103700
2023-09-14,5.679999828338623,5.96999979019165,5.550000190734863,5.96999979019165,116200
2023-09-15,5.679999828338623,5.808000087738037,5.550000190734863,5.679999828338623,187400
2023-09-18,5.650000095367432,5.789999961853027,5.409999847412109,5.699999809265137,84400
2023-09-19,5.53000020980835,5.71999979019165,5.360000133514404,5.599999904632568,83100
2023-09-20,5.260000228881836,5.494999885559082,5.260000228881836,5.494999885559082,48200
2023-09-21,5.139999866485596,5.360000133514404,5.050000190734863,5.360000133514404,111000
2023-09-22,4.949999809265137,5.275000095367432,4.929999828338623,5.25,118800
2023-09-25,4.789999961853027,4.929999828338623,4.639999866485596,4.929999828338623,115300
2023-09-26,5.179999828338623,5.300000190734863,4.6620001792907715,4.78000020980835,86100
2023-09-27,5.03000020980835,5.320000171661377,4.980000019073486,5.320000171661377,66700
2023-09-28,4.96999979019165,5.090000152587891,4.840000152587891,5.090000152587891,58300
2023-09-29,4.909999847412109,5.067999839782715,4.75,5.0,120000
2023-10-02,4.650000095367432,4.869999885559082,4.550000190734863,4.820000171661377,131300
2023-10-03,4.559999942779541,4.650000095367432,4.414999961853027,4.650000095367432,96600
2023-10-04,4.375,4.610000133514404,4.300000190734863,4.559999942779541,74000
2023-10-05,4.559999942779541,4.630000114440918,4.300000190734863,4.429999828338623,88300
2023-10-06,4.550000190734863,4.599999904632568,4.420000076293945,4.550000190734863,91900
2023-10-09,4.539999961853027,4.614999771118164,4.329999923706055,4.440000057220459,88500
2023-10-10,4.570000171661377,4.78000020980835,4.460000038146973,4.46999979019165,105200
2023-10-11,4.420000076293945,4.630000114440918,4.380000114440918,4.559999942779541,68600
2023-10-12,4.260000228881836,4.5,4.170000076293945,4.420000076293945,115400
2023-10-13,4.320000171661377,4.480000019073486,4.210000038146973,4.269999980926514,77800
2023-10-16,4.389999866485596,4.489999771118164,4.159999847412109,4.349999904632568,42900
2023-10-17,4.460000038146973,4.539999961853027,4.260000228881836,4.369999885559082,103400
2023-10-18,4.019999980926514,4.400000095367432,3.930000066757202,4.389999866485596,135600
2023-10-19,3.8499999046325684,4.090000152587891,3.75,4.0,110100
2023-10-20,3.740000009536743,3.930000066757202,3.6600000858306885,3.8499999046325684,130200
2023-10-23,3.6500000953674316,4.0,3.619999885559082,3.7699999809265137,101900
2023-10-24,3.5999999046325684,3.8299999237060547,3.5169999599456787,3.6600000858306885,97300
2023-10-25,4.0,4.079999923706055,3.490000009536743,3.5799999237060547,208800
2023-10-26,3.890000104904175,4.179999828338623,3.8399999141693115,4.010000228881836,97800
2023-10-27,3.700000047683716,3.990000009536743,3.619999885559082,3.9200000762939453,72700
2023-10-30,4.449999809265137,5.409999847412109,4.050000190734863,4.079999923706055,12223300
2023-10-31,4.519999980926514,4.610000133514404,4.159999847412109,4.369999885559082,640300
2023-11-01,5.039999961853027,5.110000133514404,4.420000076293945,4.519999980926514,478500
2023-11-02,5.0,5.230000019073486,4.909999847412109,5.099999904632568,224900
2023-11-03,5.300000190734863,5.449999809265137,5.0,5.0,303700
2023-11-06,5.099999904632568,5.409999847412109,4.880000114440918,5.289999961853027,286500
2023-11-07,5.130000114440918,5.235000133514404,5.0,5.090000152587891,103100
2023-11-08,5.170000076293945,5.210000038146973,4.96999979019165,5.119999885559082,153300
2023-11-09,4.75,5.300000190734863,4.659999847412109,5.230000019073486,300800
2023-11-10,4.809999942779541,5.050000190734863,4.739999771118164,4.820000171661377,168100
2023-11-13,4.730000019073486,4.960000038146973,4.5,4.849999904632568,167600
2023-11-14,4.840000152587891,4.980000019073486,4.46999979019165,4.900000095367432,255400
2023-11-15,4.949999809265137,5.190000057220459,4.744999885559082,4.769999980926514,126400
2023-11-16,5.110000133514404,5.230000019073486,4.809999942779541,4.949999809265137,155200
2023-11-17,5.639999866485596,5.651000022888184,5.139999866485596,5.170000076293945,335200
2023-11-20,5.659999847412109,6.070000171661377,5.550000190734863,5.610000133514404,164200
2023-11-21,5.480000019073486,5.769999980926514,5.46999979019165,5.570000171661377,118700
2023-11-22,5.409999847412109,5.789999961853027,5.360000133514404,5.619999885559082,94400
2023-11-24,5.420000076293945,5.579999923706055,5.25,5.440000057220459,119800
2023-11-27,5.110000133514404,5.554999828338623,4.940000057220459,5.460000038146973,190300
2023-11-28,5.400000095367432,5.460000038146973,5.010000228881836,5.059999942779541,161200
2023-11-29,5.369999885559082,5.635000228881836,5.099999904632568,5.440000057220459,226900
2023-11-30,5.21999979019165,5.650000095367432,5.090000152587891,5.409999847412109,418400
2023-12-01,5.380000114440918,5.429999828338623,4.880000114440918,5.230000019073486,508100
2023-12-04,5.21999979019165,5.581999778747559,5.159999847412109,5.21999979019165,127200
2023-12-05,5.079999923706055,5.329999923706055,5.039999961853027,5.139999866485596,135800
2023-12-06,4.960000038146973,5.139999866485596,4.880000114440918,5.099999904632568,155100
2023-12-07,4.889999866485596,5.090000152587891,4.840000152587891,4.96999979019165,186400
2023-12-08,4.699999809265137,4.949999809265137,4.630000114440918,4.789999961853027,339100
2023-12-11,4.510000228881836,4.71999979019165,4.440000057220459,4.699999809265137,402500
2023-12-12,4.510000228881836,4.599999904632568,4.360000133514404,4.489999771118164,375000
2023-12-13,4.769999980926514,4.809999942779541,4.320000171661377,4.489999771118164,394200
2023-12-14,4.670000076293945,5.0,4.650000095367432,4.980000019073486,329800
2023-12-15,4.5,4.784999847412109,4.460000038146973,4.730000019073486,269500
2023-12-18,4.514999866485596,4.559999942779541,4.349999904632568,4.480000019073486,317700
2023-12-19,4.889999866485596,4.909999847412109,4.559999942779541,4.559999942779541,372600
2023-12-20,4.909999847412109,5.090000152587891,4.789999961853027,4.960000038146973,324900
2023-12-21,6.510000228881836,6.590000152587891,5.710000038146973,5.820000171661377,2420700
2023-12-22,7.070000171661377,7.159999847412109,6.550000190734863,6.650000095367432,1096600
2023-12-26,7.150000095367432,7.599999904632568,7.119999885559082,7.119999885559082,375900
2023-12-27,7.110000133514404,7.234000205993652,6.71999979019165,7.190000057220459,290400
2023-12-28,7.119999885559082,7.329999923706055,7.025000095367432,7.110000133514404,505600
2023-12-29,7.019999980926514,7.320000171661377,6.920000076293945,7.110000133514404,158300
2024-01-02,7.329999923706055,7.570000171661377,6.925000190734863,6.989999771118164,209800
2024-01-03,7.019999980926514,7.400000095367432,6.980000019073486,7.309999942779541,159600
2024-01-04,6.769999980926514,7.099999904632568,6.690000057220459,7.070000171661377,216200
2024-01-05,6.300000190734863,6.699999809265137,6.139999866485596,6.699999809265137,276100
2024-01-08,6.630000114440918,6.690000057220459,6.159999847412109,6.230000019073486,145300
2024-01-09,6.920000076293945,6.940000057220459,6.449999809265137,6.550000190734863,163200
2024-01-10,6.789999961853027,7.070000171661377,6.480000019073486,6.949999809265137,268300
2024-01-11,6.429999828338623,6.75,6.375,6.650000095367432,185000
2024-01-12,6.360000133514404,6.550000190734863,6.25,6.53000020980835,171900
2024-01-16,6.130000114440918,6.289999961853027,6.0,6.190000057220459,182200
2024-01-17,6.159999847412109,6.179999828338623,5.889999866485596,5.980000019073486,174700
2024-01-18,6.019999980926514,6.199999809265137,5.920000076293945,6.190000057220459,134900
2024-01-19,6.119999885559082,6.139999866485596,5.840000152587891,6.050000190734863,166800
2024-01-22,6.590000152587891,6.639999866485596,6.058000087738037,6.070000171661377,195100
2024-01-23,6.610000133514404,6.869999885559082,6.400000095367432,6.71999979019165,125200
2024-01-24,6.559999942779541,6.840000152587891,6.539999961853027,6.71999979019165,146700
2024-01-25,6.71999979019165,6.849999904632568,6.409999847412109,6.71999979019165,112200
2024-01-26,6.75,6.929999828338623,6.579999923706055,6.789999961853027,80800
2024-01-29,6.900000095367432,6.900000095367432,6.510000228881836,6.739999771118164,115500
2024-01-30,6.309999942779541,6.920000076293945,6.309999942779541,6.820000171661377,98800
2024-01-31,6.070000171661377,6.400000095367432,6.059999942779541,6.25,112200
2024-02-01,6.110000133514404,6.179999828338623,5.910999774932861,6.179999828338623,99200
2024-02-02,5.909999847412109,6.03000020980835,5.829999923706055,5.989999771118164,101900
2024-02-05,6.050000190734863,6.099999904632568,5.639999866485596,5.789999961853027,142500
2024-02-06,6.480000019073486,6.510000228881836,6.0,6.0,144800
2024-02-07,6.460000038146973,6.539999961853027,6.329999923706055,6.53000020980835,109500
2024-02-08,6.289999961853027,6.510000228881836,6.090000152587891,6.409999847412109,118200
2024-02-09,6.519999980926514,6.590000152587891,6.195000171661377,6.309999942779541,176600
2024-02-12,6.699999809265137,6.829999923706055,6.458000183105469,6.599999904632568,164300
2024-02-13,6.059999942779541,6.650000095367432,5.96999979019165,6.650000095367432,257300
2024-02-14,6.309999942779541,6.46999979019165,6.119999885559082,6.139999866485596,147300
2024-02-15,6.340000152587891,6.46999979019165,6.275000095367432,6.289999961853027,134900
2024-02-16,6.059999942779541,6.409999847412109,5.940000057220459,6.309999942779541,201900
2024-02-20,5.900000095367432,6.130000114440918,5.800000190734863,5.960000038146973,180100
2024-02-21,5.860000133514404,5.985000133514404,5.75,5.900000095367432,114700
2024-02-22,5.78000020980835,5.96999979019165,5.695000171661377,5.96999979019165,120100
2024-02-23,5.800000190734863,5.855000019073486,5.710000038146973,5.809999942779541,96000
2024-02-26,5.840000152587891,6.079999923706055,5.739999771118164,5.889999866485596,89700
2024-02-27,6.159999847412109,6.239999771118164,5.8379998207092285,5.980000019073486,208700
2024-02-28,6.130000114440918,6.289999961853027,6.03000020980835,6.070000171661377,180300
2024-02-29,6.170000076293945,6.289999961853027,6.039999961853027,6.289999961853027,188000
2024-03-01,6.409999847412109,6.489999771118164,6.119999885559082,6.159999847412109,144100
2024-03-04,6.179999828338623,6.420000076293945,6.099999904632568,6.409999847412109,105500
2024-03-05,6.070000171661377,6.239999771118164,6.03000020980835,6.230000019073486,122000
2024-03-06,6.03000020980835,6.269999980926514,6.0,6.119999885559082,98300
2024-03-07,5.929999828338623,6.190000057220459,5.860000133514404,6.190000057220459,126500
2024-03-08,6.369999885559082,6.375,5.980000019073486,6.03000020980835,131800
2024-03-11,6.519999980926514,6.650000095367432,6.210000038146973,6.369999885559082,150000
2024-03-12,6.070000171661377,6.579999923706055,5.949999809265137,6.519999980926514,116700
2024-03-13,6.349999904632568,6.400000095367432,6.050000190734863,6.050000190734863,129600
2024-03-14,5.900000095367432,6.349999904632568,5.840000152587891,6.260000228881836,313700
2024-03-15,6.349999904632568,6.480000019073486,5.75,5.809999942779541,302200
2024-03-18,6.199999809265137,6.849999904632568,6.179999828338623,6.440000057220459,238500
2024-03-19,6.28000020980835,6.349999904632568,6.039999961853027,6.110000133514404,152400
2024-03-20,6.489999771118164,6.539999961853027,6.139999866485596,6.21999979019165,138300
2024-03-21,6.460000038146973,6.71999979019165,6.409999847412109,6.71999979019165,126500
2024-03-22,6.360000133514404,6.454999923706055,6.320000171661377,6.420000076293945,79400
2024-03-25,6.409999847412109,6.465000152587891,6.199999809265137,6.369999885559082,109300
2024-03-26,6.159999847412109,6.514999866485596,6.139999866485596,6.5,77100
2024-03-27,6.210000038146973,6.300000190734863,6.039999961853027,6.230000019073486,140100
2024-03-28,6.070000171661377,6.215000152587891,5.974999904632568,6.199999809265137,175200
2024-04-01,5.809999942779541,6.21999979019165,5.699999809265137,6.0,173300
2024-04-02,5.53000020980835,5.789999961853027,5.449999809265137,5.710000038146973,214600
2024-04-03,5.429999828338623,5.53000020980835,5.349999904632568,5.46999979019165,173300
2024-04-04,5.510000228881836,5.659999847412109,5.440000057220459,5.590000152587891,179900
2024-04-05,5.5,5.579999923706055,5.380000114440918,5.579999923706055,125300
2024-04-08,5.570000171661377,5.699999809265137,5.480000019073486,5.650000095367432,113900
2024-04-09,5.71999979019165,5.900000095367432,5.480000019073486,5.579999923706055,139800
2024-04-10,5.619999885559082,5.699999809265137,5.400000095367432,5.510000228881836,224100
2024-04-11,5.730000019073486,5.789999961853027,5.550000190734863,5.659999847412109,99400
2024-04-12,5.559999942779541,5.690000057220459,5.369999885559082,5.670000076293945,141000
2024-04-15,5.46999979019165,5.650000095367432,5.420000076293945,5.550000190734863,110400
2024-04-16,5.409999847412109,5.519999980926514,5.369999885559082,5.400000095367432,128600
2024-04-17,5.25,5.449999809265137,5.25,5.420000076293945,155100
2024-04-18,5.010000228881836,5.25,4.889999866485596,5.25,235200
2024-04-19,5.090000152587891,5.119999885559082,4.889999866485596,4.960000038146973,185700
2024-04-22,5.019999980926514,5.170000076293945,4.929999828338623,5.090000152587891,154400
2024-04-23,4.929999828338623,5.139999866485596,4.909999847412109,5.050000190734863,164000
2024-04-24,4.860000133514404,4.934999942779541,4.769999980926514,4.909999847412109,109800
2024-04-25,4.710000038146973,4.809999942779541,4.679999828338623,4.809999942779541,121600
2024-04-26,4.800000190734863,4.860000133514404,4.679999828338623,4.739999771118164,74500
2024-04-29,4.909999847412109,5.050000190734863,4.840000152587891,4.849999904632568,99400
2024-04-30,4.880000114440918,4.989999771118164,4.78000020980835,4.880000114440918,124200
2024-05-01,4.989999771118164,5.130000114440918,4.789999961853027,4.880000114440918,153000
2024-05-02,4.989999771118164,5.059999942779541,4.929999828338623,5.010000228881836,100600
2024-05-03,5.0,5.25,4.980000019073486,5.170000076293945,78500
2024-05-06,5.065000057220459,5.130000114440918,4.949999809265137,5.059999942779541,116700
2024-05-07,5.380000114440918,5.389999866485596,5.010000228881836,5.110000133514404,205200
2024-05-08,5.139999866485596,5.460000038146973,5.099999904632568,5.349999904632568,105200
2024-05-09,5.099999904632568,5.309999942779541,5.0,5.099999904632568,83700
2024-05-10,5.070000171661377,5.284999847412109,4.949999809265137,5.170000076293945,104800
2024-05-13,5.139999866485596,5.210000038146973,5.070000171661377,5.150000095367432,80000
2024-05-14,5.230000019073486,5.590000152587891,5.170000076293945,5.230000019073486,96000
2024-05-15,5.53000020980835,5.650000095367432,5.360000133514404,5.360000133514404,159600
2024-05-16,5.679999828338623,5.920000076293945,5.50600004196167,5.869999885559082,394500
2024-05-17,5.710000038146973,5.789999961853027,5.651000022888184,5.739999771118164,68700
2024-05-20,5.539999961853027,5.849999904632568,5.5,5.710000038146973,207900
2024-05-21,5.5,5.788000106811523,5.349999904632568,5.710000038146973,283500
2024-05-22,5.659999847412109,5.929999828338623,5.460000038146973,5.480000019073486,633600
2024-05-23,5.139999866485596,5.635000228881836,5.090000152587891,5.630000114440918,265400
2024-05-24,5.284999847412109,5.360000133514404,5.025000095367432,5.210000038146973,103100
2024-05-28,5.139999866485596,5.389999866485596,5.050000190734863,5.300000190734863,183000
2024-05-29,5.0,5.09499979019165,4.929999828338623,5.019999980926514,266000
2024-05-30,4.989999771118164,5.059999942779541,4.929999828338623,5.050000190734863,161100
2024-05-31,4.900000095367432,5.110000133514404,4.849999904632568,5.0,215000
2024-06-03,4.940000057220459,5.03000020980835,4.8470001220703125,4.949999809265137,210000
2024-06-04,4.920000076293945,4.96999979019165,4.860000133514404,4.949999809265137,95500
2024-06-05,4.980000019073486,5.010000228881836,4.909999847412109,4.960000038146973,80900
2024-06-06,4.869999885559082,5.0,4.840000152587891,5.0,129500
2024-06-07,4.769999980926514,4.889999866485596,4.760000228881836,4.809999942779541,80500
2024-06-10,4.800000190734863,4.809999942779541,4.650000095367432,4.78000020980835,125600
2024-06-11,4.809999942779541,4.809999942779541,4.679999828338623,4.739999771118164,60200
2024-06-12,4.690000057220459,4.96999979019165,4.679999828338623,4.960000038146973,255400
2024-06-13,4.610000133514404,4.78000020980835,4.510000228881836,4.679999828338623,125400
2024-06-14,4.489999771118164,4.599999904632568,4.429999828338623,4.53000020980835,162600
2024-06-17,4.389999866485596,4.539999961853027,4.329999923706055,4.480000019073486,258000
2024-06-18,4.269999980926514,4.460000038146973,4.25,4.340000152587891,91200
2024-06-20,4.309999942779541,4.35699987411499,4.150000095367432,4.210000038146973,134200
2024-06-21,4.400000095367432,4.53000020980835,4.275000095367432,4.320000171661377,282400
2024-06-24,4.260000228881836,4.489999771118164,4.260000228881836,4.400000095367432,94700
2024-06-25,4.210000038146973,4.360000133514404,4.170000076293945,4.25,93800
2024-06-26,4.210000038146973,4.260000228881836,3.9600000381469727,4.179999828338623,337300
2024-06-27,4.230000019073486,4.329999923706055,4.199999809265137,4.199999809265137,105700
2024-06-28,4.210000038146973,4.309999942779541,4.159999847412109,4.239999771118164,1123600
2024-07-01,4.099999904632568,4.340000152587891,4.050000190734863,4.210000038146973,117200
2024-07-02,3.940000057220459,4.139999866485596,3.9200000762939453,4.079999923706055,116100
2024-07-03,4.019999980926514,4.079999923706055,3.880000114440918,3.950000047683716,124700
2024-07-05,4.019999980926514,4.059999942779541,3.9100000858306885,4.019999980926514,96400
2024-07-08,4.090000152587891,4.199999809265137,4.03000020980835,4.079999923706055,150400
2024-07-09,4.03000020980835,4.110000133514404,3.9649999141693115,4.079999923706055,113300
2024-07-10,4.139999866485596,4.159999847412109,4.0,4.070000171661377,89700
2024-07-11,4.570000171661377,4.619999885559082,4.099999904632568,4.190000057220459,303500
2024-07-12,4.610000133514404,4.769999980926514,4.579999923706055,4.679999828338623,125300
2024-07-15,4.610000133514404,4.710000038146973,4.550000190734863,4.670000076293945,178100
2024-07-16,4.860000133514404,4.929999828338623,4.619999885559082,4.699999809265137,232800
2024-07-17,4.989999771118164,5.123000144958496,4.800000190734863,4.860000133514404,402400
2024-07-18,4.670000076293945,5.070000171661377,4.670000076293945,5.0,194700
2024-07-19,4.420000076293945,4.744999885559082,4.400000095367432,4.690000057220459,83600
2024-07-22,4.650000095367432,4.679999828338623,4.349999904632568,4.440000057220459,134500
2024-07-23,4.769999980926514,4.809999942779541,4.610000133514404,4.619999885559082,117900
2024-07-24,4.559999942779541,4.920000076293945,4.559999942779541,4.789999961853027,125600
2024-07-25,5.090000152587891,5.130000114440918,4.53000020980835,4.599999904632568,314600
2024-07-26,5.059999942779541,5.239999771118164,4.960000038146973,5.179999828338623,123500
2024-07-29,4.920000076293945,5.130000114440918,4.78000020980835,5.050000190734863,129300
2024-07-30,4.920000076293945,5.130000114440918,4.840000152587891,4.889999866485596,146100
2024-07-31,5.230000019073486,5.389999866485596,4.920000076293945,5.019999980926514,235400
2024-08-01,4.880000114440918,5.230000019073486,4.800000190734863,5.21999979019165,147200
2024-08-02,4.78000020980835,4.849999904632568,4.5,4.579999923706055,209100
2024-08-05,4.449999809265137,4.579999923706055,4.309999942779541,4.420000076293945,177900
2024-08-06,4.440000057220459,4.585000038146973,4.400000095367432,4.449999809265137,129200
2024-08-07,4.170000076293945,4.550000190734863,4.099999904632568,4.550000190734863,241700
2024-08-08,4.420000076293945,4.449999809265137,4.110000133514404,4.230000019073486,207100
2024-08-09,4.369999885559082,4.539999961853027,4.179999828338623,4.420000076293945,117400
2024-08-12,4.0,4.309999942779541,3.8919999599456787,4.300000190734863,782800
2024-08-13,4.21999979019165,4.289999961853027,3.9200000762939453,3.9700000286102295,245800
2024-08-14,4.0,4.239999771118164,3.9800000190734863,4.239999771118164,203000
2024-08-15,4.400000095367432,4.610000133514404,4.340000152587891,4.579999923706055,511400
2024-08-16,4.230000019073486,4.449999809265137,4.21999979019165,4.400000095367432,171200
2024-08-19,4.309999942779541,4.320000171661377,4.199999809265137,4.230000019073486,132700
2024-08-20,4.210000038146973,4.360000133514404,4.130000114440918,4.349999904632568,105000
2024-08-21,4.349999904632568,4.369999885559082,4.079999923706055,4.25,140000
2024-08-22,4.130000114440918,4.360000133514404,4.119999885559082,4.360000133514404,65100
2024-08-23,4.170000076293945,4.309999942779541,4.099999904632568,4.179999828338623,151900
2024-08-26,4.119999885559082,4.21999979019165,4.090000152587891,4.210000038146973,282300
2024-08-27,4.090000152587891,4.139999866485596,4.0,4.119999885559082,111200
2024-08-28,4.110000133514404,4.159999847412109,4.0320000648498535,4.039999961853027,108500
2024-08-29,4.179999828338623,4.275000095367432,4.150000095367432,4.159999847412109,106500
2024-08-30,4.070000171661377,4.28000020980835,4.010000228881836,4.21999979019165,109000
2024-09-03,3.9100000858306885,4.139999866485596,3.8499999046325684,4.099999904632568,200500
2024-09-04,3.940000057220459,4.099999904632568,3.880000114440918,3.890000104904175,133900
2024-09-05,3.9200000762939453,3.990000009536743,3.869999885559082,3.950000047683716,312200
2024-09-06,3.880000114440918,3.990000009536743,3.869999885559082,3.9000000953674316,149200
2024-09-09,4.019999980926514,4.090000152587891,3.880000114440918,3.9000000953674316,81000
2024-09-10,4.070000171661377,4.079999923706055,3.950000047683716,4.019999980926514,81000
2024-09-11,4.159999847412109,4.2270002365112305,4.03000020980835,4.079999923706055,461900
2024-09-12,4.170000076293945,4.230000019073486,3.859999895095825,3.940000057220459,210500
2024-09-13,4.25,4.389999866485596,4.159999847412109,4.239999771118164,159800
2024-09-16,4.199999809265137,4.320000171661377,4.179999828338623,4.28000020980835,196600
2024-09-17,4.269999980926514,4.320000171661377,4.175000190734863,4.230000019073486,160500
